Datetime,Close,High,Low,Open,Volume
,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
2025-02-27 21:15:00-05:00,81943.2890625,82382.4765625,81693.3046875,82382.4765625,3830841344
2025-02-27 21:30:00-05:00,80049.3828125,81904.4765625,80049.3828125,81904.4765625,636067840
2025-02-27 21:45:00-05:00,80687.6015625,80687.6015625,79691.9921875,79823.953125,3719774208
2025-02-27 22:00:00-05:00,81004.9140625,81467.140625,80741.4296875,80741.4296875,3127181312
2025-02-27 22:15:00-05:00,81000.8359375,81263.0703125,80773.828125,80985.8125,1996251136
2025-02-27 22:30:00-05:00,80900.7265625,80931.5625,80467.296875,80867.09375,1273454592
2025-02-27 22:45:00-05:00,80283.3203125,80890.203125,80283.3203125,80890.203125,3530170368
2025-02-27 23:00:00-05:00,79755.0703125,80350.4921875,79489.53125,80326.78125,2739068928
2025-02-27 23:15:00-05:00,80227.6640625,80537.9765625,79924.5390625,79924.5390625,839639040
2025-02-27 23:30:00-05:00,80379.703125,80379.703125,79544.4765625,80249.4765625,2895327232
2025-02-27 23:45:00-05:00,80266.171875,80767.7890625,80266.171875,80600.015625,3198865408
2025-02-28 00:00:00-05:00,79874.4921875,80351.6015625,79829.8125,80301.6015625,1976905728
2025-02-28 00:15:00-05:00,79597.140625,80120.8515625,79597.140625,79607.2578125,6083665920
2025-02-28 00:30:00-05:00,79826.0703125,79897.3671875,79515.59375,79515.59375,0
2025-02-28 00:45:00-05:00,79616.3828125,79782.390625,79269.7890625,79782.390625,2790256640
2025-02-28 01:00:00-05:00,79605.75,80258.7421875,79605.75,79828.8203125,1765715968
2025-02-28 01:15:00-05:00,79265.6171875,79603.546875,79265.6171875,79496.1953125,2471182336
2025-02-28 01:30:00-05:00,79323.125,79662.2734375,79271.9453125,79416.1328125,2651750400
2025-02-28 01:45:00-05:00,79398.234375,79492.125,79083.984375,79259.9609375,2507227136
2025-02-28 02:00:00-05:00,79627.0390625,79785.46875,79287.9609375,79287.9609375,2052808704
2025-02-28 02:15:00-05:00,79448.578125,79941.53125,79430.0703125,79665.4296875,619536384
2025-02-28 02:30:00-05:00,79294.46875,79427.375,78899.2578125,79407.4375,2495045632
2025-02-28 02:45:00-05:00,79049.0703125,79118.7734375,78790.59375,79063.2734375,1868218368
2025-02-28 03:00:00-05:00,78625.546875,79297.09375,78625.546875,79098.65625,0
2025-02-28 03:15:00-05:00,78547.875,78770.0234375,78372.3203125,78691.7109375,2735374336
2025-02-28 03:30:00-05:00,78619.6328125,79018.2109375,78541.9921875,78754.875,2745892864
2025-02-28 03:45:00-05:00,78942.5703125,78942.5703125,78260.9453125,78319.890625,1371635712
2025-02-28 04:00:00-05:00,79193.078125,79309.484375,78900.1171875,78900.1171875,2486648832
2025-02-28 04:15:00-05:00,80247.875,80247.875,79085.8125,79085.8125,1173823488
2025-02-28 04:30:00-05:00,80158.640625,80598.0234375,80158.640625,80557.0546875,5043879936
2025-02-28 04:45:00-05:00,80267.109375,80421.1953125,80063.0,80063.0,1425522688
2025-02-28 05:00:00-05:00,79846.1484375,80317.921875,79685.640625,80307.71875,1772019712
2025-02-28 05:15:00-05:00,79836.3828125,79974.8125,79612.2578125,79897.21875,1235910656
2025-02-28 05:30:00-05:00,79810.078125,79918.3984375,79663.5,79874.203125,867033088
2025-02-28 05:45:00-05:00,79929.0703125,80125.9453125,79770.625,79832.3828125,1469325312
2025-02-28 06:00:00-05:00,80160.2421875,80242.8984375,79961.3203125,79965.75,289923072
2025-02-28 06:15:00-05:00,80458.546875,80562.390625,80151.3359375,80219.6015625,999161856
2025-02-28 06:30:00-05:00,80654.765625,80701.8828125,80444.8203125,80560.5703125,1788428288
2025-02-28 06:45:00-05:00,80416.671875,80678.2109375,80385.9609375,80554.921875,0
2025-02-28 07:00:00-05:00,80337.4296875,80422.0,80200.046875,80365.3671875,2476867584
2025-02-28 07:15:00-05:00,80230.2109375,80392.0078125,80230.2109375,80280.90625,0
2025-02-28 07:30:00-05:00,80150.8984375,80280.5234375,80095.1484375,80173.3671875,394100736
2025-02-28 07:45:00-05:00,80705.6328125,80705.6328125,80109.6328125,80109.6328125,1354448896
2025-02-28 08:00:00-05:00,80944.375,81219.6484375,80654.8125,80654.8125,877436928
2025-02-28 08:15:00-05:00,80579.0703125,81000.09375,80579.0703125,80893.6328125,2900279296
2025-02-28 08:30:00-05:00,81455.84375,81626.625,80995.9765625,81289.015625,1430798336
2025-02-28 08:45:00-05:00,81466.1328125,81659.5390625,81314.796875,81345.0,1004208128
2025-02-28 09:00:00-05:00,81918.21875,82220.7578125,81461.2578125,81461.2578125,267517952
2025-02-28 09:15:00-05:00,81665.6015625,82041.109375,81661.8515625,81893.0703125,2716393472
2025-02-28 09:30:00-05:00,82256.25,82284.203125,81163.875,81775.3984375,863027200
2025-02-28 09:45:00-05:00,81949.625,82387.6328125,81858.203125,82387.6328125,1557733376
2025-02-28 10:00:00-05:00,83156.6484375,83156.6484375,82041.2734375,82041.2734375,1485070336
2025-02-28 10:15:00-05:00,84126.890625,84206.5078125,83273.5703125,83273.5703125,1214701568
2025-02-28 10:30:00-05:00,83752.578125,84298.5859375,83752.578125,84298.5859375,817176576
2025-02-28 10:45:00-05:00,83971.3203125,84142.6171875,83777.5859375,83777.5859375,2591260672
2025-02-28 11:00:00-05:00,83560.328125,84006.1015625,83516.125,83973.015625,413712384
2025-02-28 11:15:00-05:00,83624.1484375,83824.21875,83573.34375,83591.0390625,1897668608
2025-02-28 11:30:00-05:00,84738.921875,84853.7734375,83607.1953125,83607.1953125,800669696
2025-02-28 11:45:00-05:00,84407.1640625,84577.1640625,84177.5390625,84577.1640625,976142336
2025-02-28 12:00:00-05:00,84192.28125,84353.734375,83987.5546875,84353.734375,1688944640
2025-02-28 12:15:00-05:00,84133.984375,84324.9921875,83953.4453125,84166.4921875,350363648
2025-02-28 12:30:00-05:00,83685.015625,84204.53125,83685.015625,84204.53125,140967936
2025-02-28 12:45:00-05:00,83610.40625,83833.703125,83602.4453125,83611.9296875,88457216
2025-02-28 13:00:00-05:00,83793.4609375,83802.8046875,83613.265625,83613.265625,1381064704
2025-02-28 13:15:00-05:00,83494.484375,84034.6875,83197.3515625,83851.59375,1127817216
2025-02-28 13:30:00-05:00,84404.9140625,84751.8515625,83743.296875,83743.296875,2112004096
2025-02-28 13:45:00-05:00,84385.390625,84907.5703125,84385.390625,84391.96875,661028864
2025-02-28 14:00:00-05:00,84268.5546875,84632.5,84261.5546875,84632.5,2244001792
2025-02-28 14:15:00-05:00,84427.7265625,84612.015625,84273.7265625,84273.7265625,1231421440
2025-02-28 14:30:00-05:00,84653.96875,84653.96875,84456.9296875,84456.9296875,244850688
2025-02-28 14:45:00-05:00,84374.546875,84744.3203125,84337.1484375,84744.3203125,751181824
2025-02-28 15:00:00-05:00,84541.1640625,84730.734375,84401.28125,84421.984375,818454528
2025-02-28 15:15:00-05:00,83812.6953125,84463.265625,83617.75,84463.265625,0
2025-02-28 15:30:00-05:00,83756.0,83861.625,83612.28125,83861.625,2733555712
2025-02-28 15:45:00-05:00,84320.7578125,84320.7578125,83684.8515625,83826.234375,1221820416
2025-02-28 16:00:00-05:00,84423.6171875,84466.375,84039.703125,84142.3359375,0
2025-02-28 16:15:00-05:00,84235.78125,84514.078125,84198.1953125,84391.9375,1030930432
2025-02-28 16:30:00-05:00,84198.8515625,84198.8515625,84016.125,84150.359375,1394999296
2025-02-28 16:45:00-05:00,84189.390625,84346.015625,84118.546875,84218.78125,2529796096
2025-02-28 17:00:00-05:00,84212.6171875,84349.7265625,84170.40625,84231.65625,1002086400
2025-02-28 17:15:00-05:00,84099.0703125,84361.265625,84080.0546875,84215.2265625,244088832
2025-02-28 17:30:00-05:00,84208.4765625,84208.4765625,83891.8046875,84123.8359375,1068072960
2025-02-28 17:45:00-05:00,84134.265625,84177.375,83874.7734375,84111.7734375,232218624
2025-02-28 18:00:00-05:00,83975.6640625,84136.640625,83975.6640625,84078.8515625,879001600
2025-02-28 18:15:00-05:00,84080.8125,84080.8125,83989.4921875,84004.0625,0
2025-02-28 18:30:00-05:00,84340.7734375,84340.7734375,84094.2734375,84108.5234375,1078534144
2025-02-28 18:45:00-05:00,84374.015625,84467.6171875,84319.9296875,84328.7734375,396460032
2025-02-28 19:00:00-05:00,84403.828125,84404.4921875,84229.375,84330.8515625,2588237824
2025-02-28 19:15:00-05:00,84260.9765625,84510.8984375,84260.9765625,84510.8984375,708820992
2025-02-28 19:30:00-05:00,84019.9140625,84228.5390625,84016.0234375,84228.5390625,365371392
2025-02-28 19:45:00-05:00,83832.046875,84129.78125,83794.234375,84129.78125,1682423808
2025-02-28 20:00:00-05:00,83955.4140625,83981.140625,83809.5390625,83809.5390625,782786560
2025-02-28 20:15:00-05:00,83825.2421875,84011.421875,83825.2421875,83950.2578125,312836096
2025-02-28 20:30:00-05:00,84311.296875,84311.296875,83875.0859375,83919.734375,49045504
2025-02-28 20:45:00-05:00,84626.71875,84741.8984375,84383.7265625,84460.984375,239042560
2025-02-28 21:00:00-05:00,84679.484375,84679.484375,84341.359375,84609.890625,0
2025-02-28 21:15:00-05:00,84950.6796875,84995.3828125,84549.546875,84695.578125,847478784
2025-02-28 21:30:00-05:00,85265.96875,85370.3125,85163.75,85163.75,0
2025-02-28 21:45:00-05:00,85215.453125,85482.8515625,85215.453125,85430.6796875,2048000
2025-02-28 22:00:00-05:00,85020.03125,85283.6328125,84989.2734375,85207.03125,0
2025-02-28 22:15:00-05:00,84951.78125,84992.5625,84944.71875,84986.515625,1139728384
2025-02-28 22:30:00-05:00,85319.9140625,85415.6015625,84977.71875,84977.71875,539787264
2025-02-28 22:45:00-05:00,85235.5546875,85382.1171875,85142.140625,85162.578125,598016000
2025-02-28 23:00:00-05:00,85817.203125,85845.484375,85302.6328125,85321.8203125,0
2025-02-28 23:15:00-05:00,85890.6015625,85930.6953125,85778.4375,85850.2734375,1018765312
2025-02-28 23:30:00-05:00,86483.265625,86483.265625,85899.3359375,85949.21875,1586774016
2025-02-28 23:45:00-05:00,86208.6953125,86501.0625,86041.4921875,86501.0625,0
2025-03-01 00:00:00-05:00,85957.3515625,86199.703125,85957.3515625,86176.78125,286240768
2025-03-01 00:15:00-05:00,85798.75,85958.5859375,85771.5625,85898.359375,1145995264
2025-03-01 00:30:00-05:00,85733.078125,85826.515625,85708.8984375,85801.53125,16375808
2025-03-01 00:45:00-05:00,85599.203125,85731.484375,85599.203125,85731.484375,665419776
2025-03-01 01:00:00-05:00,85412.8046875,85614.6484375,85412.8046875,85592.25,639901696
2025-03-01 01:15:00-05:00,85263.234375,85421.9375,85243.0390625,85421.9375,726863872
2025-03-01 01:30:00-05:00,84982.7578125,85107.3984375,84933.65625,85107.3984375,1139372032
2025-03-01 01:45:00-05:00,85017.71875,85052.9609375,84983.765625,85010.6484375,0
2025-03-01 02:00:00-05:00,84934.359375,85024.578125,84934.359375,85024.578125,395096064
2025-03-01 02:15:00-05:00,84992.21875,84992.21875,84926.671875,84928.375,0
2025-03-01 02:30:00-05:00,84810.9296875,84975.03125,84748.6328125,84975.03125,97153024
2025-03-01 02:45:00-05:00,84726.09375,84865.8515625,84726.09375,84776.9921875,630550528
2025-03-01 03:00:00-05:00,84967.359375,84983.859375,84719.984375,84719.984375,161165312
2025-03-01 03:15:00-05:00,85210.46875,85233.21875,84974.375,84974.375,254124032
2025-03-01 03:30:00-05:00,85059.7734375,85248.171875,85059.7734375,85160.6484375,1035300864
2025-03-01 03:45:00-05:00,85285.6953125,85296.125,85033.6640625,85081.453125,0
2025-03-01 04:00:00-05:00,85335.9765625,85382.0625,85243.4140625,85273.578125,126730240
2025-03-01 04:15:00-05:00,85429.875,85458.3203125,85321.5859375,85321.5859375,90877952
2025-03-01 04:30:00-05:00,85263.6015625,85439.3359375,85250.890625,85439.3359375,440598528
2025-03-01 04:45:00-05:00,85324.2734375,85325.4296875,85097.1484375,85183.4921875,478003200
2025-03-01 05:00:00-05:00,85120.6953125,85368.859375,85072.265625,85343.6640625,482603008
2025-03-01 05:15:00-05:00,85226.5625,85226.5625,84969.9375,85144.90625,1286258688
2025-03-01 05:30:00-05:00,85021.953125,85280.2578125,84968.3046875,85280.2578125,170999808
2025-03-01 05:45:00-05:00,84791.40625,85051.984375,84786.90625,85023.2890625,264130560
2025-03-01 06:00:00-05:00,84665.21875,84864.890625,84665.21875,84864.890625,623001600
2025-03-01 06:15:00-05:00,84457.96875,84539.4609375,84371.1875,84539.4609375,17534976
2025-03-01 06:30:00-05:00,84647.4921875,84647.4921875,84430.015625,84430.015625,491053056
2025-03-01 06:45:00-05:00,84591.546875,84620.15625,84581.4609375,84605.734375,193536000
2025-03-01 07:00:00-05:00,84564.3203125,84611.546875,84546.1953125,84591.2578125,101523456
2025-03-01 07:15:00-05:00,84503.5703125,84679.09375,84503.5703125,84559.9453125,616927232
2025-03-01 07:30:00-05:00,84646.859375,84666.2265625,84452.90625,84509.078125,41005056
2025-03-01 07:45:00-05:00,84754.9609375,84855.1015625,84646.4296875,84646.4296875,1129545728
2025-03-01 08:00:00-05:00,84623.1640625,84862.359375,84623.1640625,84732.5859375,276611072
2025-03-01 08:15:00-05:00,84399.671875,84591.1640625,84344.234375,84589.5390625,684134400
2025-03-01 08:30:00-05:00,84404.1640625,84541.828125,84353.5546875,84353.5546875,0
2025-03-01 08:45:00-05:00,84457.3203125,84494.484375,84357.21875,84431.6796875,205037568
2025-03-01 09:00:00-05:00,84706.71875,84707.7578125,84477.421875,84477.421875,671744
2025-03-01 09:15:00-05:00,84529.2265625,84654.78125,84477.8828125,84622.9609375,86921216
2025-03-01 09:30:00-05:00,84569.7421875,84589.828125,84416.390625,84543.1640625,510574592
2025-03-01 09:45:00-05:00,84664.78125,84665.109375,84530.265625,84551.296875,0
2025-03-01 10:00:00-05:00,84738.2265625,84797.265625,84609.703125,84659.640625,0
2025-03-01 10:15:00-05:00,84730.4609375,84776.1484375,84600.953125,84684.3515625,0
2025-03-01 10:30:00-05:00,84632.046875,84776.1484375,84584.6484375,84763.3125,474099712
2025-03-01 10:45:00-05:00,84757.4921875,84757.4921875,84604.484375,84632.1953125,455561216
2025-03-01 11:00:00-05:00,84836.40625,84837.7109375,84671.75,84759.65625,0
2025-03-01 11:15:00-05:00,84967.9765625,85002.6640625,84870.96875,84870.96875,440324096
2025-03-01 11:30:00-05:00,85023.2109375,85081.0390625,84904.8671875,85013.359375,0
2025-03-01 11:45:00-05:00,85178.40625,85178.40625,84916.8671875,84958.359375,0
2025-03-01 12:00:00-05:00,85008.5234375,85186.6796875,84945.5,85186.6796875,169431040
2025-03-01 12:15:00-05:00,85048.0234375,85177.1171875,84982.3671875,84993.359375,392474624
2025-03-01 12:30:00-05:00,85195.109375,85195.109375,84971.765625,84983.1328125,313647104
2025-03-01 12:45:00-05:00,85179.8828125,85279.7421875,85178.0546875,85195.5,318894080
2025-03-01 13:00:00-05:00,85129.6484375,85228.3984375,85104.1640625,85171.2734375,374767616
2025-03-01 13:15:00-05:00,85099.78125,85112.796875,85055.7421875,85112.796875,702373888
2025-03-01 13:30:00-05:00,85201.671875,85201.671875,85084.703125,85084.703125,415162368
2025-03-01 13:45:00-05:00,85269.2578125,85269.2578125,85146.578125,85206.3828125,525234176
2025-03-01 14:00:00-05:00,85202.078125,85290.0703125,85202.078125,85263.9140625,0
2025-03-01 14:15:00-05:00,85285.4453125,85299.59375,85192.28125,85236.1328125,0
2025-03-01 14:30:00-05:00,85322.6640625,85434.078125,85201.34375,85279.8828125,372951040
2025-03-01 14:45:00-05:00,85425.2734375,85439.1015625,85333.8203125,85344.28125,714592256
2025-03-01 15:00:00-05:00,85361.6796875,85445.109375,85359.0234375,85439.9765625,952672256
2025-03-01 15:15:00-05:00,85441.125,85514.1875,85441.125,85443.84375,80322560
2025-03-01 15:30:00-05:00,85476.3671875,85489.671875,85439.5859375,85442.703125,0
2025-03-01 15:45:00-05:00,85453.6015625,85516.71875,85453.6015625,85478.015625,64661504
2025-03-01 16:00:00-05:00,85347.515625,85527.7890625,85347.515625,85527.7890625,0
2025-03-01 16:15:00-05:00,85514.15625,85514.15625,85307.3828125,85333.21875,489955328
2025-03-01 16:30:00-05:00,85593.0234375,85645.7890625,85520.0234375,85520.0234375,611647488
2025-03-01 16:45:00-05:00,85966.1484375,86096.625,85581.34375,85581.34375,0
2025-03-01 17:00:00-05:00,86004.9296875,86158.0546875,85926.703125,86033.0390625,1158115328
2025-03-01 17:15:00-05:00,85830.9296875,85957.15625,85751.4375,85957.15625,758106112
2025-03-01 17:30:00-05:00,85889.6953125,85905.09375,85685.125,85884.953125,185784320
2025-03-01 17:45:00-05:00,86079.546875,86153.1015625,85963.0390625,86000.390625,81229824
2025-03-01 18:00:00-05:00,85900.328125,86104.1484375,85851.7578125,86086.1171875,473110528
2025-03-01 18:15:00-05:00,85686.2578125,85883.28125,85650.8984375,85883.28125,639793152
2025-03-01 18:30:00-05:00,85729.125,85838.2265625,85655.4609375,85655.4609375,518576128
2025-03-01 18:45:00-05:00,86039.7578125,86039.7578125,85763.4296875,85763.4296875,101666816
2025-03-01 19:00:00-05:00,85984.4375,86149.8046875,85984.4375,86024.3515625,817387520
2025-03-01 19:15:00-05:00,85862.609375,86010.3671875,85795.5625,86010.3671875,388040704
2025-03-01 19:30:00-05:00,86163.9765625,86174.3359375,85883.59375,85883.59375,37474304
2025-03-01 19:45:00-05:00,85988.0859375,86237.3046875,85959.625,86164.203125,687755264
2025-03-01 20:00:00-05:00,86237.625,86237.625,85990.8515625,85990.8515625,646598656
2025-03-01 20:15:00-05:00,86181.484375,86301.2109375,86170.6796875,86280.03125,751140864
2025-03-01 20:30:00-05:00,86165.359375,86266.1953125,86025.5078125,86190.4375,594630656
