Datetime,forecast_vol,adaptive_thresh
2024-11-29 14:45:00,-0.00036547602838220327,-0.00021942437176535932
2024-11-29 15:00:00,-0.0003579153507938589,-0.00022009300232584607
2024-11-29 15:15:00,-0.00035292832205242224,-0.0002204422826194004
2024-11-29 15:30:00,-0.000353569802486307,-0.00022061859577075807
2024-11-29 15:45:00,-0.00035277187248167327,-0.0002214828963165586
2024-11-29 16:00:00,-0.000355521160882735,-0.00022237511283033112
2024-11-29 16:15:00,-0.0003565291216316212,-0.00022275085495940323
2024-11-29 16:30:00,-0.00035565913724513727,-0.00022314435073119397
2024-11-29 16:45:00,-0.0003567939052126375,-0.0002236104094913634
2024-11-29 17:00:00,-0.00034205888300225086,-0.00022381272149050264
2024-11-29 17:15:00,-0.00034228201636588105,-0.00022440573251330013
2024-11-29 17:30:00,-0.00034382330256986894,-0.0002249187962955523
2024-11-29 17:45:00,-0.0003438993965703219,-0.0002258810471860942
2024-11-29 18:00:00,-0.00034344256481453283,-0.00022660208032990078
2024-11-29 18:15:00,-0.0003439464429191325,-0.000227281034526674
2024-11-29 18:30:00,-0.0003457903286014964,-0.0002276849794125055
2024-11-29 18:45:00,-0.0003454086480261097,-0.00022787577908469893
2024-11-29 19:00:00,-0.000342689215499436,-0.00022801389913029322
2024-11-29 19:15:00,-0.00034394900930864616,-0.00022803768498612536
2024-11-29 19:30:00,-0.000342954023485885,-0.00022805601612048459
2024-11-29 19:45:00,-0.00034395191313501086,-0.00022811917398897594
2024-11-29 20:00:00,-0.0003461325880764869,-0.000228252028027021
2024-11-29 20:15:00,-0.0003454480972595955,-0.00022833402575100537
2024-11-29 20:30:00,-0.0003461518844408455,-0.00022854192914364692
2024-11-29 20:45:00,-0.0003482547998884915,-0.0002287715083341899
2024-11-29 21:00:00,-0.00034802275488341546,-0.00022902481311969466
2024-11-29 21:15:00,-0.00035070086900079733,-0.00022915035585165805
2024-11-29 21:30:00,-0.0003537819661221038,-0.00022922069121187244
2024-11-30 05:30:00,-0.00035751548629450454,-0.00022939115764155258
2024-11-30 05:45:00,-0.0003598185737350413,-0.00023046943963006607
2024-11-30 06:00:00,-0.0003623705222649406,-0.00023124008609858352
2024-11-30 06:15:00,-0.0003658422393047955,-0.00023140839476445166
2024-11-30 06:30:00,-0.00036541233781230446,-0.00023185568355275142
2024-11-30 06:45:00,-0.00036648734293423567,-0.0002321756862058028
2024-11-30 07:00:00,-0.0003686044217664087,-0.00023255094400442705
2024-11-30 07:15:00,-0.000370368534263765,-0.00023307690401423782
2024-11-30 07:30:00,-0.0003722178462506427,-0.00023335601645001354
2024-11-30 07:45:00,-0.00037910816902059,-0.00023348071901400184
2024-11-30 08:00:00,-0.00037974999241065146,-0.00023358803716710166
2024-11-30 08:15:00,-0.0003810350410300195,-0.00023364420876469013
2024-11-30 08:30:00,-0.00038161606595511354,-0.00023369912950125626
2024-11-30 08:45:00,-0.0003834107529887519,-0.0002338270310061706
2024-11-30 09:00:00,-0.0003871654514760413,-0.00023411676033176655
2024-11-30 09:15:00,-0.00038825347463450474,-0.00023430732077093808
2024-11-30 09:30:00,-0.00039032851078937836,-0.00023436894557978308
2024-11-30 09:45:00,-0.0003905802353302661,-0.0002344879507274232
2024-11-30 10:00:00,-0.0003933680224957408,-0.00023458021909408467
2024-11-30 10:15:00,-0.0003904248289348202,-0.00023463794931797465
2024-11-30 10:30:00,-0.0003916695379738071,-0.000234789626034478
2024-11-30 10:45:00,-0.0003888812290263914,-0.00023504738271137065
2024-11-30 11:00:00,-0.00038895392351070306,-0.00023518638516380782
2024-11-30 11:15:00,-0.00038899798261303963,-0.0002353937493272622
2024-11-30 11:30:00,-0.00038926489130110633,-0.00023576692344395324
2024-11-30 11:45:00,-0.00039097808015414845,-0.00023606889410955905
2024-11-30 12:00:00,-0.00039130793593642713,-0.00023634192694763114
2024-11-30 12:15:00,-0.0003911847246356186,-0.00023667565518304648
2024-11-30 12:30:00,-0.0003914893783901717,-0.00023687314607655137
2024-11-30 12:45:00,-0.00046180264609470343,-0.00023692713586772143
2024-11-30 13:00:00,-0.0004620973054745971,-0.00023707977700157998
2024-11-30 13:15:00,-0.0004610937191607057,-0.00023754269575265117
2024-11-30 13:30:00,-0.0004649802574785795,-0.0002378961576248059
2024-11-30 13:45:00,-0.0004633011732171335,-0.00023814757497209933
2024-11-30 14:00:00,-0.00046544966316152824,-0.00023828007209272432
2024-11-30 14:15:00,-0.0004653478736158208,-0.00023856769599983737
2024-11-30 14:30:00,-0.0004656991112851122,-0.00023876900166044604
2024-11-30 14:45:00,-0.0004643598787189608,-0.0002388049807245158
2024-11-30 15:00:00,-0.00046818632605166006,-0.0002388872385489778
2024-11-30 15:15:00,-0.0004756091455873047,-0.00023936185424182452
2024-11-30 15:30:00,-0.000474747097145812,-0.00023974254692915714
2024-11-30 15:45:00,-0.0004636799672131822,-0.00024013111608259252
2024-11-30 16:00:00,-0.00046497643922448185,-0.00024039709972798287
2024-11-30 16:15:00,-0.000461622844197802,-0.00024047265867949765
2024-11-30 16:30:00,-0.000461763331516206,-0.00024054707994343542
2024-11-30 16:45:00,-0.0004566793522451835,-0.0002405871769543282
2024-11-30 17:00:00,-0.0004591234206703359,-0.00024095259467671136
2024-11-30 17:15:00,-0.0004637317661272877,-0.0002413188298601281
2024-11-30 17:30:00,-0.0004649739681892916,-0.00024149285633577922
2024-11-30 17:45:00,-0.0004688597750357082,-0.00024156017301459797
2024-11-30 18:00:00,-0.00046922916100015986,-0.0002416036667510396
2024-11-30 18:15:00,-0.00047648166027007793,-0.000241805109623574
2024-11-30 18:30:00,-0.00048688888960996533,-0.000242648365329579
2024-11-30 18:45:00,-0.0004941508948467352,-0.0002434078967264017
2024-11-30 19:00:00,-0.0004997352860131987,-0.00024366217029706018
2024-11-30 19:15:00,-0.0005018905141733448,-0.00024383483880879275
2024-11-30 19:30:00,-0.0005017482829072013,-0.00024522753215972236
2024-11-30 19:45:00,-0.0005029210741672894,-0.0002465149681428937
2024-11-30 20:00:00,-0.0005050402458419436,-0.0002479112441838738
2024-11-30 20:15:00,-0.0005049589367091853,-0.0002487506777576167
2024-11-30 20:30:00,-0.0005051297725969482,-0.0002492743595462517
2024-11-30 20:45:00,-0.0005033754380569927,-0.00025002112557632474
2024-11-30 21:00:00,-0.0005034869918106978,-0.0002505359700258592
2024-11-30 21:15:00,-0.0005042973919425126,-0.00025090813647594414
2024-11-30 21:30:00,-0.0005100583369178195,-0.00025187687642412576
2024-11-30 21:45:00,-0.000512021858022704,-0.00025417900070555844
2024-11-30 22:00:00,-0.0005137814474328213,-0.00025537273666180113
2024-11-30 22:15:00,-0.0005188997039853197,-0.00025585662859935323
2024-12-01 06:15:00,-0.0005221851433133405,-0.0002566197957156217
2024-12-01 06:30:00,-0.0005347696654834679,-0.00025700698745785203
2024-12-01 06:45:00,-0.0005434606288027917,-0.0002571037090833983
2024-12-01 07:00:00,-0.0005518018553636219,-0.00025781131023651957
2024-12-01 07:15:00,-0.000552657844549641,-0.00025920433103004113
2024-12-01 07:30:00,-0.000554952836426029,-0.0002620537563265556
2024-12-01 07:45:00,-0.0005566453730824336,-0.0002636511862109304
2024-12-01 08:00:00,-0.0005537139996139799,-0.000266005886501593
2024-12-01 08:15:00,-0.0005503667600697932,-0.000267643458083567
2024-12-01 08:30:00,-0.0005714219615165135,-0.00026787340543687116
2024-12-01 08:45:00,-0.0005737447480048013,-0.0002687635988689932
2024-12-01 09:00:00,-0.0005753386087888105,-0.0002697024018094536
2024-12-01 09:15:00,-0.0005739126152042571,-0.0002702909839003417
2024-12-01 09:30:00,-0.0005735459900176945,-0.00027234433902625037
2024-12-01 09:45:00,-0.0005745328873096986,-0.0002735908774222411
2024-12-01 10:00:00,-0.0005735355618593843,-0.0002739377668972171
2024-12-01 10:15:00,-0.0005742009159114912,-0.0002743075009519315
2024-12-01 10:30:00,-0.0005825985367601842,-0.00027450789306242924
2024-12-01 10:45:00,-0.0005846245440169183,-0.000274672166044727
2024-12-01 11:00:00,-0.0005844680547291712,-0.00027473702749977817
2024-12-01 11:15:00,-0.0005859301910690086,-0.00027479274837633106
2024-12-01 11:30:00,-0.0005895085953662885,-0.00027510788806769937
2024-12-01 11:45:00,-0.0005906963569678866,-0.0002753325708905569
2024-12-01 12:00:00,-0.0005918333760981508,-0.000275475406231262
2024-12-01 12:15:00,-0.0005928584552968835,-0.00027623452321446675
2024-12-01 12:30:00,-0.0005908122227683988,-0.0002779437194046927
2024-12-01 12:45:00,-0.0005902108886043202,-0.0002787945262872239
2024-12-01 13:00:00,-0.0005870195552639997,-0.00027982535792980205
2024-12-01 13:15:00,-0.0005933493763996089,-0.0002809109941015176
2024-12-01 13:30:00,-0.0005968010793193294,-0.00028142202738250927
2024-12-01 13:45:00,-0.000600278667343333,-0.0002816351871053944
2024-12-01 14:00:00,-0.0006013263437611221,-0.00028204721819229535
2024-12-01 14:15:00,-0.0006012712321446399,-0.0002824731345676972
2024-12-01 14:30:00,-0.0006057473897849864,-0.0002826386087908793
2024-12-01 14:45:00,-0.0006058172248635432,-0.0002827547072777424
2024-12-01 15:00:00,-0.0006062007613961741,-0.0002829081311358373
2024-12-01 15:15:00,-0.000606123473386595,-0.0002829771709538235
2024-12-01 15:30:00,-0.0006056896644015171,-0.0002831342575123416
2024-12-01 15:45:00,-0.0006084002830419569,-0.00028340779217475397
2024-12-01 16:00:00,-0.0006068088203563323,-0.0002837334302977498
2024-12-01 16:15:00,-0.0006087477303091189,-0.0002841830564642039
2024-12-01 16:30:00,-0.0006077775272902044,-0.00028452171728071397
2024-12-01 16:45:00,-0.0006085515997543585,-0.0002850884045171665
2024-12-01 17:00:00,-0.0006094924381738541,-0.00028683940133172577
2024-12-01 17:15:00,-0.0006092751467714809,-0.00028797513291511033
2024-12-01 17:30:00,-0.0006096040269719682,-0.00028830239837417056
2024-12-01 17:45:00,-0.0006127766122749794,-0.00028830239837417056
2024-12-01 18:00:00,-0.0006152020939766967,-0.00028830239837417056
2024-12-01 18:15:00,-0.0006158339867189,-0.00028830239837417056
2024-12-01 18:30:00,-0.0006204684897182738,-0.00028830239837417056
2024-12-01 18:45:00,-0.0006225860020036911,-0.00028830239837417056
2024-12-01 19:00:00,-0.0006230656255172926,-0.00028830239837417056
2024-12-01 19:15:00,-0.0006303399308914917,-0.00028830239837417056
2024-12-01 19:30:00,-0.0006305508779151537,-0.00028830239837417056
2024-12-01 19:45:00,-0.000631461489900907,-0.00028830239837417056
2024-12-01 20:00:00,-0.0006300853967117289,-0.00028830239837417056
2024-12-01 20:15:00,-0.0006316507122457828,-0.00028830239837417056
2024-12-01 20:30:00,-0.0006319141440970207,-0.00028830239837417056
2024-12-01 20:45:00,-0.0005384017922042822,-0.00028830239837417056
2024-12-01 21:00:00,-0.0005364176802091598,-0.00028830239837417056
2024-12-01 21:15:00,-0.0005363895267518344,-0.00028830239837417056
2024-12-01 21:30:00,-0.0005384208791567964,-0.00028830239837417056
2024-12-01 21:45:00,-0.0005313993055322368,-0.00028830239837417056
2024-12-01 22:00:00,-0.0005240313520687631,-0.00028830239837417056
2024-12-01 22:15:00,-0.0005230714541425042,-0.00028830239837417056
2024-12-01 22:30:00,-0.0005335864840713897,-0.00028830239837417056
2024-12-01 22:45:00,-0.0005343146668029286,-0.00028830239837417056
2024-12-01 23:00:00,-0.0005345386010493097,-0.00028830239837417056
2024-12-02 07:00:00,-0.00044485238820176905,-0.00028830239837417056
2024-12-02 07:15:00,-0.00043088282986563937,-0.00028830239837417056
2024-12-02 07:30:00,-0.0004311565528271977,-0.00028830239837417056
2024-12-02 07:45:00,-0.0004314621561800191,-0.00028830239837417056
2024-12-02 08:00:00,-0.0004311599134757106,-0.00028830239837417056
2024-12-02 08:15:00,-0.0004020430072383904,-0.00028830239837417056
2024-12-02 08:30:00,-0.0004015708424001442,-0.00028830239837417056
2024-12-02 08:45:00,-0.0004019938435125027,-0.00028830239837417056
2024-12-02 09:00:00,-0.00039596619662764167,-0.0002885341767607863
2024-12-02 09:15:00,-0.00039380649926882617,-0.00028882994422924226
2024-12-02 09:30:00,-0.00039276863935160935,-0.00028882994422924226
2024-12-02 09:45:00,-0.00038021506734926217,-0.00028882994422924226
2024-12-02 10:00:00,-0.0003609926005113016,-0.00028882994422924226
2024-12-02 10:15:00,-0.0003599118784342755,-0.00028882994422924226
2024-12-02 10:30:00,-0.0003572331509777045,-0.00028882994422924226
2024-12-02 10:45:00,-0.0003579673357492915,-0.00028882994422924226
2024-12-02 11:00:00,-0.00035101443918057556,-0.00028882994422924226
2024-12-02 11:15:00,-0.00036300636742365956,-0.00028882994422924226
2024-12-02 11:30:00,-0.00036300330988106393,-0.00028882994422924226
2024-12-02 11:45:00,-0.0003556440929496599,-0.00028882994422924226
2024-12-02 12:00:00,-0.0003554082479421475,-0.00028882994422924226
2024-12-02 12:15:00,-0.00035027497695731434,-0.00028882994422924226
2024-12-02 12:30:00,-0.00034712151072884587,-0.00028882994422924226
2024-12-02 12:45:00,-0.00034644720872501204,-0.00028882994422924226
2024-12-02 13:00:00,-0.0003385778243058769,-0.00028882994422924226
2024-12-02 13:15:00,-0.0003342749540043604,-0.00028882994422924226
2024-12-02 13:30:00,-0.0003305234037407859,-0.0002891246448526288
2024-12-02 13:45:00,-0.00032996619041260745,-0.00028946631800875995
2024-12-02 14:00:00,-0.0003360998870049802,-0.0002897525398773347
2024-12-02 14:15:00,-0.00033151715864000253,-0.000292159955714809
2024-12-02 14:30:00,-0.00030455933675420615,-0.00029438837562421834
2024-12-02 14:45:00,-0.00029761575804523313,-0.0002949432892498941
2024-12-02 15:00:00,-0.0002977476619565676,-0.0002951538526395525
2024-12-02 15:15:00,-0.00029242941667000956,-0.0002951538526395525
2024-12-02 15:30:00,-0.00028342286430521374,-0.0002951538526395525
2024-12-02 15:45:00,-0.00028436554976367465,-0.0002951538526395525
2024-12-02 16:00:00,-0.00028500724418975077,-0.0002951538526395525
2024-12-02 16:15:00,-0.0002684716317984718,-0.0002951538526395525
2024-12-02 16:30:00,-0.0002670868526384305,-0.0002951538526395525
2024-12-02 16:45:00,-0.0002667335564144552,-0.0002951538526395525
2024-12-02 17:00:00,-0.0002676187191632082,-0.0002951538526395525
2024-12-02 17:15:00,-0.00023923260080450383,-0.0002951538526395525
2024-12-02 17:30:00,-0.00023358954586890366,-0.0002951538526395525
2024-12-02 17:45:00,-0.00021001855212990405,-0.0002951538526395525
2024-12-02 18:00:00,-0.0001900372765007588,-0.0002951538526395525
2024-12-02 18:15:00,-0.00019117662024344248,-0.0002951538526395525
2024-12-02 18:30:00,-0.0001907429640605879,-0.0002951538526395525
2024-12-02 18:45:00,-0.00019272165917102275,-0.0002951538526395525
2024-12-02 19:00:00,-0.00019055410634110726,-0.0002949432892498941
2024-12-02 19:15:00,-0.0001917438419163579,-0.0002944919810855243
2024-12-02 19:30:00,-0.00018929565457450476,-0.000293198614694602
2024-12-02 19:45:00,-0.0001888789161730625,-0.0002913907576902166
2024-12-02 20:00:00,-0.0001784709486752202,-0.0002897525398773347
2024-12-02 20:15:00,-0.00017773809033147167,-0.0002893734616333082
2024-12-02 20:30:00,-0.00017419671180479257,-0.0002886294875316978
2024-12-02 20:45:00,-0.00017414061212850016,-0.00028686030471294097
2024-12-02 21:00:00,-0.00017578566319372815,-0.0002847505664193203
2024-12-02 21:15:00,-0.00017727518611487174,-0.0002841692283281159
2024-12-02 21:30:00,-0.00017403518999141508,-0.0002837334302977498
2024-12-02 21:45:00,-0.00017309452220281457,-0.0002834820196114102
2024-12-02 22:00:00,-0.000172784263588886,-0.00028317782347767517
2024-12-02 22:15:00,-0.00017127156403280567,-0.0002827547072777424
2024-12-02 22:30:00,-0.00017164206466116776,-0.0002826386087908793
2024-12-02 22:45:00,-0.00017076845682956914,-0.0002821868178061523
2024-12-02 23:00:00,-0.00017034053879649586,-0.00028142202738250927
2024-12-02 23:15:00,-0.00016902586588859818,-0.0002809109941015176
2024-12-02 23:30:00,-0.0001682379869392466,-0.00027982535792980205
2024-12-03 07:30:00,-0.0001669110170898862,-0.0002787945262872239
2024-12-03 07:45:00,-0.00016567085954710464,-0.00027748956269518647
2024-12-03 08:00:00,-0.00016308027585999144,-0.000275475406231262
2024-12-03 08:15:00,-0.0001648121690566069,-0.0002748797279981176
2024-12-03 08:30:00,-0.00016288113115545903,-0.0002718855196990054
2024-12-03 08:45:00,-0.00016201354115129665,-0.0002682725279968859
2024-12-03 09:00:00,-0.00016102894575430312,-0.0002678318110419876
2024-12-03 09:15:00,-0.0001612322238150265,-0.00026758106649124163
2024-12-03 09:30:00,-0.0001609667341531441,-0.00026734949354534723
2024-12-03 09:45:00,-0.0001613272177308292,-0.00026734949354534723
2024-12-03 10:00:00,-0.00016130698788458984,-0.00026734949354534723
2024-12-03 10:15:00,-0.0001607888926929244,-0.00026734949354534723
2024-12-03 10:30:00,-0.000160642369291149,-0.00026734949354534723
2024-12-03 10:45:00,-0.00014161578966177053,-0.00026734949354534723
2024-12-03 11:00:00,-0.00014028808380587969,-0.00026734949354534723
2024-12-03 11:15:00,-0.00013938779185737127,-0.00026734949354534723
2024-12-03 11:30:00,-0.00013940821335899274,-0.00026734949354534723
2024-12-03 11:45:00,-0.00013712740048611488,-0.00026734949354534723
2024-12-03 12:00:00,-0.00015260222166026908,-0.00026734949354534723
2024-12-03 12:15:00,-0.00015051772480031349,-0.00026734949354534723
2024-12-03 12:30:00,-0.00015125538557850217,-0.00026734949354534723
2024-12-03 12:45:00,-0.00015151937744482921,-0.00026734949354534723
2024-12-03 13:00:00,-0.00015045661973984666,-0.00026734949354534723
2024-12-03 13:15:00,-0.00015215921456077325,-0.00026734949354534723
2024-12-03 13:30:00,-0.0001529548911533658,-0.00026734949354534723
2024-12-03 13:45:00,-0.00013229666468144753,-0.00026734949354534723
2024-12-03 14:00:00,-0.00012180944633606713,-0.00026734949354534723
2024-12-03 14:15:00,-0.00011882436608373018,-0.00026734949354534723
2024-12-03 14:30:00,-0.00010742486347831886,-0.00026734949354534723
2024-12-03 14:45:00,-0.0001285497545367993,-0.00026734949354534723
2024-12-03 15:00:00,-0.00012227791325624868,-0.00026734949354534723
2024-12-03 15:15:00,-0.00012169666167486629,-0.00026734949354534723
2024-12-03 15:30:00,-0.00011944932647512752,-0.00026734949354534723
2024-12-03 15:45:00,-0.00011898090962411613,-0.00026734949354534723
2024-12-03 16:00:00,-0.00013166491222620308,-0.00026734949354534723
2024-12-03 16:15:00,-0.00013232548117418034,-0.00026734949354534723
2024-12-03 16:30:00,-0.00011760859520122268,-0.00026734949354534723
2024-12-03 16:45:00,-0.00011841647628277026,-0.00026734949354534723
2024-12-03 17:00:00,-0.00011850648139268244,-0.00026734949354534723
2024-12-03 17:15:00,-0.00011847805276806508,-0.00026734949354534723
2024-12-03 17:30:00,-0.00011647501747921426,-0.00026734949354534723
2024-12-03 17:45:00,-0.00011748071939271174,-0.00026734949354534723
2024-12-03 18:00:00,-0.00011555269335273254,-0.00026734949354534723
2024-12-03 18:15:00,-0.00011647458039311344,-0.00026734949354534723
2024-12-03 18:30:00,-0.00011631804534658827,-0.00026734949354534723
2024-12-03 18:45:00,-0.00011651002131590825,-0.00026734949354534723
2024-12-03 19:00:00,-0.0001129359792131344,-0.00026734949354534723
2024-12-03 19:15:00,-0.00011174526963504423,-0.00026734949354534723
2024-12-03 19:30:00,-0.00011182136664133558,-0.00026734949354534723
2024-12-03 19:45:00,-0.00011245078030441922,-0.00026734949354534723
2024-12-03 20:00:00,-0.00011352381102693932,-0.00026734949354534723
2024-12-03 20:15:00,-0.0001158867550997368,-0.00026734949354534723
2024-12-03 20:30:00,-0.00011747676217946736,-0.00026734949354534723
2024-12-03 20:45:00,-0.00012201084365143569,-0.00026734949354534723
2024-12-03 21:00:00,-0.00012212302311715123,-0.00026734949354534723
2024-12-03 21:15:00,-0.0001237429458321661,-0.00026734949354534723
2024-12-03 21:30:00,-0.00012445326846583665,-0.00026734949354534723
2024-12-03 21:45:00,-0.00012512311825007205,-0.00026734949354534723
2024-12-03 22:00:00,-0.00012957770789430684,-0.00026734949354534723
2024-12-03 22:15:00,-5.355989667600743e-05,-0.00026734949354534723
2024-12-03 22:30:00,-5.689920539532034e-05,-0.00026734949354534723
2024-12-03 22:45:00,-5.280193574338783e-05,-0.00026734949354534723
2024-12-03 23:00:00,-5.179655566627558e-05,-0.00026734949354534723
2024-12-03 23:15:00,-5.681991358100127e-05,-0.00026734949354534723
2024-12-03 23:30:00,-5.649678680322875e-05,-0.00026734949354534723
2024-12-03 23:45:00,-5.854817734009081e-05,-0.00026734949354534723
2024-12-04 00:00:00,-6.4701725971695e-05,-0.00026734949354534723
2024-12-04 00:15:00,-6.0117741822023237e-05,-0.00026734949354534723
2024-12-04 08:15:00,-4.4980966304156936e-05,-0.00026734949354534723
2024-12-04 08:30:00,-4.175754748635e-05,-0.00026734949354534723
2024-12-04 08:45:00,-6.513691375791822e-05,-0.00026734949354534723
2024-12-04 09:00:00,-6.0753179378708914e-05,-0.00026734949354534723
2024-12-04 09:15:00,-8.187446121192435e-05,-0.00026734949354534723
2024-12-04 09:30:00,-0.00010295088066889489,-0.00026734949354534723
2024-12-04 09:45:00,-0.000103541000738251,-0.00026734949354534723
2024-12-04 10:00:00,-0.00010486837403738932,-0.00026734949354534723
